good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Je vois ce chat très fatigué aujourd'hui.;Je vois ce chat très fatiguées aujourd'hui.;fatigué;fatiguées;fatigué;adjective_noun_agreement
Ils ont trouvé ces rideaux très heureux.;Ils ont trouvé ces rideaux très heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
Je vois cette lampe très propre aujourd'hui.;Je vois cette lampe très propres aujourd'hui.;propre;propres;propre;adjective_noun_agreement
ces chaussures est intenses.;ces chaussures est intense.;intenses;intense;intenses;adjective_noun_agreement
Ils ont trouvé ces fenêtres très fatiguées.;Ils ont trouvé ces fenêtres très fatigués.;fatiguées;fatigués;fatiguées;adjective_noun_agreement
ces fenêtres semble sombres.;ces fenêtres semble sombre.;sombres;sombre;sombres;adjective_noun_agreement
ce mur semble calme.;ce mur semble calmes.;calme;calmes;calme;adjective_noun_agreement
Je vois ce mur très fatigué aujourd'hui.;Je vois ce mur très fatiguée aujourd'hui.;fatigué;fatiguée;fatigué;adjective_noun_agreement
Elle aime ces ordinateurs qui est gros.;Elle aime ces ordinateurs qui est grosse.;gros;grosse;gros;adjective_noun_agreement
ce canapé semble gros.;ce canapé semble grosses.;gros;grosses;gros;adjective_noun_agreement
Nous avons acheté ces maisons très fatiguées.;Nous avons acheté ces maisons très fatigués.;fatiguées;fatigués;fatiguées;adjective_noun_agreement
Elle aime ces robes qui est sombres.;Elle aime ces robes qui est sombre.;sombres;sombre;sombres;adjective_noun_agreement
Voici cette porte vraiment calme.;Voici cette porte vraiment calmes.;calme;calmes;calme;adjective_noun_agreement
ces tables semble jeunes.;ces tables semble jeune.;jeunes;jeune;jeunes;adjective_noun_agreement
Je vois ces tables très rapides aujourd'hui.;Je vois ces tables très rapide aujourd'hui.;rapides;rapide;rapides;adjective_noun_agreement
As-tu remarqué cette lampe si fatiguée?;As-tu remarqué cette lampe si fatiguées?;fatiguée;fatiguées;fatiguée;adjective_noun_agreement
Voici ce canapé vraiment propre.;Voici ce canapé vraiment propres.;propre;propres;propre;adjective_noun_agreement
Je vois ce bureau très calme aujourd'hui.;Je vois ce bureau très calmes aujourd'hui.;calme;calmes;calme;adjective_noun_agreement
Je vois ce bureau très fatigué aujourd'hui.;Je vois ce bureau très fatigués aujourd'hui.;fatigué;fatigués;fatigué;adjective_noun_agreement
Ils ont trouvé ce chien très gros.;Ils ont trouvé ce chien très grosses.;gros;grosses;gros;adjective_noun_agreement
Nous avons acheté ces livres très propres.;Nous avons acheté ces livres très propre.;propres;propre;propres;adjective_noun_agreement
Je vois ce chien très rapide aujourd'hui.;Je vois ce chien très rapides aujourd'hui.;rapide;rapides;rapide;adjective_noun_agreement
Nous avons acheté cette voiture très fatiguée.;Nous avons acheté cette voiture très fatigué.;fatiguée;fatigué;fatiguée;adjective_noun_agreement
Ils ont trouvé ce chat très rapide.;Ils ont trouvé ce chat très rapides.;rapide;rapides;rapide;adjective_noun_agreement
Voici ces chaussures vraiment fatiguées.;Voici ces chaussures vraiment fatigué.;fatiguées;fatigué;fatiguées;adjective_noun_agreement
Tu dois nettoyer ce chat fatigué.;Tu dois nettoyer ce chat fatiguée.;fatigué;fatiguée;fatigué;adjective_noun_agreement
ces stylos est forts.;ces stylos est forte.;forts;forte;forts;adjective_noun_agreement
Ils ont trouvé cette télévision très heureuse.;Ils ont trouvé cette télévision très heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Je vois ce bureau très fatigué aujourd'hui.;Je vois ce bureau très fatiguée aujourd'hui.;fatigué;fatiguée;fatigué;adjective_noun_agreement
As-tu remarqué ces tables si calmes?;As-tu remarqué ces tables si calme?;calmes;calme;calmes;adjective_noun_agreement
cette lampe est heureuse.;cette lampe est heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Hier, j'ai vu ces chaussures si propres.;Hier, j'ai vu ces chaussures si propre.;propres;propre;propres;adjective_noun_agreement
Hier, j'ai vu ces fenêtres si heureuses.;Hier, j'ai vu ces fenêtres si heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
Voici ces robes vraiment sombres.;Voici ces robes vraiment sombre.;sombres;sombre;sombres;adjective_noun_agreement
Ils ont trouvé ces robes très propres.;Ils ont trouvé ces robes très propre.;propres;propre;propres;adjective_noun_agreement
Je vois ce bureau très gros aujourd'hui.;Je vois ce bureau très grosses aujourd'hui.;gros;grosses;gros;adjective_noun_agreement
Elle aime cette lampe qui est heureuse.;Elle aime cette lampe qui est heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Voici ce chien vraiment heureux.;Voici ce chien vraiment heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
Voici cette voiture vraiment grosse.;Voici cette voiture vraiment gros.;grosse;gros;grosse;adjective_noun_agreement
ces rideaux est forts.;ces rideaux est fort.;forts;fort;forts;adjective_noun_agreement
Je vois cette lampe très forte aujourd'hui.;Je vois cette lampe très fort aujourd'hui.;forte;fort;forte;adjective_noun_agreement
ce chat semble calme.;ce chat semble calmes.;calme;calmes;calme;adjective_noun_agreement
Voici ces rideaux vraiment sombres.;Voici ces rideaux vraiment sombre.;sombres;sombre;sombres;adjective_noun_agreement
As-tu remarqué ces vélos si jeunes?;As-tu remarqué ces vélos si jeune?;jeunes;jeune;jeunes;adjective_noun_agreement
ce bureau est rapide.;ce bureau est rapides.;rapide;rapides;rapide;adjective_noun_agreement
Je vois ce chien très propre aujourd'hui.;Je vois ce chien très propres aujourd'hui.;propre;propres;propre;adjective_noun_agreement
Nous avons acheté cette voiture très heureuse.;Nous avons acheté cette voiture très heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Elle aime cette chaise qui est fatiguée.;Elle aime cette chaise qui est fatigué.;fatiguée;fatigué;fatiguée;adjective_noun_agreement
Ils ont trouvé cette voiture très heureuse.;Ils ont trouvé cette voiture très heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Tu dois nettoyer ces ordinateurs rapides.;Tu dois nettoyer ces ordinateurs rapide.;rapides;rapide;rapides;adjective_noun_agreement
Elle aime ces robes qui est sombres.;Elle aime ces robes qui est sombre.;sombres;sombre;sombres;adjective_noun_agreement
ces chaussures semble rapides.;ces chaussures semble rapide.;rapides;rapide;rapides;adjective_noun_agreement
Elle aime cette voiture qui est heureuse.;Elle aime cette voiture qui est heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Ils ont trouvé ce canapé très calme.;Ils ont trouvé ce canapé très calmes.;calme;calmes;calme;adjective_noun_agreement
Je vois ce canapé très intense aujourd'hui.;Je vois ce canapé très intenses aujourd'hui.;intense;intenses;intense;adjective_noun_agreement
cette chaise est heureuse.;cette chaise est heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Voici cette lampe vraiment rapide.;Voici cette lampe vraiment rapides.;rapide;rapides;rapide;adjective_noun_agreement
ce canapé semble rapide.;ce canapé semble rapides.;rapide;rapides;rapide;adjective_noun_agreement
Hier, j'ai vu ce chat si fort.;Hier, j'ai vu ce chat si fortes.;fort;fortes;fort;adjective_noun_agreement
Nous avons acheté ces ordinateurs très rapides.;Nous avons acheté ces ordinateurs très rapide.;rapides;rapide;rapides;adjective_noun_agreement
Nous avons acheté ces tables très rapides.;Nous avons acheté ces tables très rapide.;rapides;rapide;rapides;adjective_noun_agreement
Tu dois nettoyer ces vélos sombres.;Tu dois nettoyer ces vélos sombre.;sombres;sombre;sombres;adjective_noun_agreement
Ils ont trouvé ces fenêtres très propres.;Ils ont trouvé ces fenêtres très propre.;propres;propre;propres;adjective_noun_agreement
As-tu remarqué ce bureau si heureux?;As-tu remarqué ce bureau si heureuse?;heureux;heureuse;heureux;adjective_noun_agreement
Ils ont trouvé ce mur très gros.;Ils ont trouvé ce mur très grosse.;gros;grosse;gros;adjective_noun_agreement
Hier, j'ai vu cette télévision si heureuse.;Hier, j'ai vu cette télévision si heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
